Time, C12_R_ch1, C12_R_ch2, P12_W_ch1, P12_W_ch2
10159.2556, 44, 84, 44, 84
10159.4516, 44, 84, 94, 84
10159.4812, 94, 84, 94, 84
10159.5778, 94, 84, 94, 84
10159.6122, 94, 90, 94, 84
10159.7101, 94, 90, 94, 90
10159.8912, 94, 90, 94, 90
10160.0120, 94, 90, 77, 90
10160.0495, 77, 90, 77, 90
10160.1073, 77, 90, 77, 90
10160.1556, 77, 90, 77, 64
10160.1927, 77, 64, 77, 64
10160.5038, 77, 64, 77, 64
10160.5367, 77, 64, 16, 64
10160.5421, 16, 64, 16, 64
10160.6987, 16, 64, 16, 64
10160.7549, 16, 64, 16, 73
10160.7834, 16, 73, 16, 73
10161.2341, 16, 73, 16, 73
10161.3822, 16, 73, 65, 73
10161.4097, 65, 73, 65, 73
10161.4792, 65, 73, 65, 73
10161.5686, 65, 73, 65, 67
10161.6019, 65, 67, 65, 67
10162.0449, 65, 67, 65, 67
10162.1812, 65, 67, 84, 67
10162.2164, 84, 67, 84, 67
10162.3004, 84, 67, 84, 67
10162.3224, 84, 67, 84, 21
10162.3244, 84, 21, 84, 21
10162.6693, 84, 21, 84, 21
10162.8435, 84, 21, 13, 21
10162.8745, 13, 21, 13, 21
10162.9381, 13, 21, 13, 21
10162.9978, 13, 21, 13, 32
10163.0209, 13, 32, 13, 32
10163.3846, 13, 32, 13, 32
10163.6046, 13, 32, 91, 32
10163.6455, 91, 32, 91, 32
10163.7387, 91, 32, 91, 32
10163.7608, 91, 32, 91, 28
10163.7705, 91, 28, 91, 28
10164.1191, 91, 28, 91, 28
10164.2623, 91, 28, 36, 28
10164.3043, 36, 28, 36, 28
10164.3872, 36, 28, 36, 28
10164.4607, 36, 28, 36, 89
10164.4957, 36, 89, 36, 89
10165.3727, 36, 89, 36, 89
10165.5175, 36, 89, 49, 89
10165.5276, 49, 89, 49, 89
10165.9089, 49, 89, 49, 89
10165.9404, 49, 8, 49, 89
10165.9834, 49, 8, 49, 8
10166.3239, 49, 8, 49, 8
10166.4590, 49, 8, 43, 8
10166.4740, 43, 8, 43, 8
10166.5572, 43, 8, 43, 8
10166.6313, 43, 8, 43, 5
10166.6626, 43, 5, 43, 5
10166.9594, 43, 5, 43, 5
10167.0407, 43, 5, 95, 5
10167.0664, 95, 5, 95, 5
10168.9867, 95, 5, 95, 5
10169.0138, 95, 99, 95, 5
10169.0607, 95, 99, 95, 99
10169.3006, 95, 99, 95, 99
10169.4258, 95, 99, 29, 99
10169.4556, 29, 99, 29, 99
10169.5271, 29, 99, 29, 99
10169.5983, 29, 99, 29, 28
10169.6308, 29, 28, 29, 28
10170.0356, 29, 28, 29, 28
10170.1184, 29, 28, 6, 28
10170.1779, 6, 28, 6, 28
10170.3798, 6, 28, 6, 28
10170.4138, 6, 45, 6, 28
10170.4744, 6, 45, 6, 45
10170.7180, 6, 45, 6, 45
10170.8604, 6, 45, 56, 45
10170.8866, 56, 45, 56, 45
10170.9637, 56, 45, 56, 45
10171.0353, 56, 45, 56, 62
10171.1700, 56, 62, 56, 62
10171.4351, 56, 62, 56, 62
10171.5901, 56, 62, 30, 62
10171.6329, 30, 62, 30, 62
10171.7038, 30, 62, 30, 62
10171.7552, 30, 62, 30, 46
10171.8176, 30, 46, 30, 46
10172.0717, 30, 46, 30, 46
10172.1569, 30, 46, 64, 46
10172.1983, 64, 46, 64, 46
10172.2675, 64, 46, 64, 46
10172.3224, 64, 46, 64, 11
10172.3833, 64, 11, 64, 11
10172.6376, 64, 11, 64, 11
10172.7477, 64, 11, 51, 11
10172.7902, 51, 11, 51, 11
10172.8591, 51, 11, 51, 11
10172.9132, 51, 11, 51, 2
10172.9758, 51, 2, 51, 2
10173.1849, 51, 2, 51, 2
10173.3375, 51, 2, 14, 2
10173.3873, 14, 2, 14, 2
10173.4639, 14, 2, 14, 2
10173.5081, 14, 2, 14, 38
10173.5509, 14, 38, 14, 38
10173.7841, 14, 38, 14, 38
10173.9461, 14, 38, 9, 38
10174.0132, 9, 38, 9, 38
10174.1075, 9, 38, 9, 38
10174.1314, 9, 87, 9, 38
10174.1795, 9, 87, 9, 87
10174.4031, 9, 87, 9, 87
10174.5743, 9, 87, 44, 87
10174.6459, 44, 87, 44, 87
10174.7190, 44, 87, 44, 87
10174.7411, 44, 82, 44, 87
10174.8087, 44, 82, 44, 82
10175.0132, 44, 82, 44, 82
10175.2888, 44, 82, 63, 82
10175.3195, 63, 82, 63, 82
10175.3614, 63, 82, 63, 82
10175.3949, 63, 82, 63, 77
10175.4120, 63, 77, 63, 77
10175.6506, 63, 77, 63, 77
10175.8162, 63, 77, 24, 77
10175.8446, 24, 77, 24, 77
10175.9020, 24, 77, 24, 77
10175.9115, 24, 6, 24, 77
10175.9368, 24, 6, 24, 6
10176.1625, 24, 6, 24, 6
10176.4041, 24, 6, 49, 6
10176.4328, 49, 6, 49, 6
10176.4576, 49, 6, 49, 6
10176.5114, 49, 6, 49, 13
10176.6452, 49, 13, 49, 13
10176.9235, 49, 13, 49, 13
10177.0331, 49, 13, 48, 13
10177.0752, 48, 13, 48, 13
10177.1703, 48, 13, 48, 13
10177.1961, 48, 69, 48, 13
10177.2600, 48, 69, 48, 69
10177.4608, 48, 69, 48, 69
10179.1714, 48, 69, 19, 69
10179.2128, 19, 69, 19, 69
10179.2475, 19, 69, 19, 69
10179.2648, 19, 69, 19, 52
10179.2711, 19, 52, 19, 52
10179.5206, 19, 52, 19, 52
10179.6502, 19, 52, 10, 52
10179.7027, 10, 52, 10, 52
10179.7806, 10, 52, 10, 52
10179.8038, 10, 16, 10, 52
10179.8514, 10, 16, 10, 16
10180.1045, 10, 16, 10, 16
10180.2811, 10, 16, 86, 16
10180.3197, 86, 16, 86, 16
10180.4218, 86, 16, 86, 16
10180.4445, 86, 67, 86, 16
10180.5106, 86, 67, 86, 67
10180.7977, 86, 67, 86, 67
10181.0001, 86, 67, 90, 67
10181.0231, 90, 67, 90, 67
10181.0455, 90, 67, 90, 67
10181.1265, 90, 67, 90, 33
10181.1562, 90, 33, 90, 33
10181.5029, 90, 33, 90, 33
10181.5989, 90, 33, 35, 33
10181.6588, 35, 33, 35, 33
10181.7420, 35, 33, 35, 33
10181.7640, 35, 95, 35, 33
10181.8324, 35, 95, 35, 95
10182.2128, 35, 95, 35, 95
10182.3214, 35, 95, 41, 95
10182.4112, 41, 95, 41, 95
10182.4860, 41, 95, 41, 95
10182.5092, 41, 91, 41, 95
10182.5635, 41, 91, 41, 91
10182.8420, 41, 91, 41, 91
10182.9964, 41, 91, 0, 91
10183.0251, 0, 91, 0, 91
10183.0497, 0, 91, 0, 91
10183.1220, 0, 91, 0, 54
10183.1862, 0, 54, 0, 54
10183.5124, 0, 54, 0, 54
10183.5320, 10, 54, 0, 54
10183.5432, 10, 54, 10, 54
10183.7666, 10, 54, 10, 54
10183.7931, 10, 78, 10, 54
10183.8758, 10, 78, 10, 78
10184.0585, 10, 78, 10, 78
10184.1911, 10, 78, 1, 78
10184.2443, 1, 78, 1, 78
10184.3297, 1, 78, 1, 78
10184.3528, 1, 79, 1, 78
10184.4562, 1, 79, 1, 79
10184.7166, 1, 79, 1, 79
10184.8950, 1, 79, 88, 79
10184.9256, 88, 79, 88, 79
10184.9605, 88, 79, 88, 79
10185.0285, 88, 79, 88, 28
10185.0917, 88, 28, 88, 28
10185.3156, 88, 28, 88, 28
10185.4778, 88, 28, 38, 28
10185.5033, 38, 28, 38, 28
10185.5401, 38, 28, 38, 28
10185.6293, 38, 28, 38, 47
10185.6832, 38, 47, 38, 47
10185.9536, 38, 47, 38, 47
10186.1209, 38, 47, 85, 47
10186.1691, 85, 47, 85, 47
10186.2055, 85, 47, 85, 47
10186.2571, 85, 47, 85, 9
10186.3146, 85, 9, 85, 9
10186.5657, 85, 9, 85, 9
10186.7352, 85, 9, 44, 9
10186.8143, 44, 9, 44, 9
10186.9115, 44, 9, 44, 9
10186.9342, 44, 95, 44, 9
10187.0016, 44, 95, 44, 95
10187.1377, 44, 95, 44, 95
10187.3226, 44, 95, 57, 95
10187.3520, 57, 95, 57, 95
10187.3764, 57, 95, 57, 95
10187.4136, 57, 95, 57, 37
10187.4137, 57, 37, 57, 37
10187.8852, 57, 37, 57, 37
10188.0133, 57, 37, 8, 37
10188.0497, 8, 37, 8, 37
10188.0918, 8, 37, 8, 37
10188.1479, 8, 37, 8, 25
10188.1839, 8, 25, 8, 25
10188.3640, 8, 25, 8, 25
10188.5513, 8, 25, 99, 25
10188.9959, 99, 25, 99, 25
10189.0683, 99, 25, 99, 25
10189.0925, 99, 66, 99, 25
10189.1685, 99, 66, 99, 66
10189.3370, 99, 66, 99, 66
10189.4485, 99, 66, 73, 66
10189.4770, 73, 66, 73, 66
10189.5102, 73, 66, 73, 66
10189.5652, 73, 66, 73, 19
10189.6002, 73, 19, 73, 19
10189.8575, 73, 19, 73, 19
10190.0419, 73, 19, 24, 19
10190.0683, 24, 19, 24, 19
10190.0966, 24, 19, 24, 19
10190.1578, 24, 19, 24, 29
10190.2047, 24, 29, 24, 29
10190.5122, 24, 29, 24, 29
10190.6480, 24, 29, 33, 29
10190.7063, 33, 29, 33, 29
10190.7991, 33, 29, 33, 29
10190.8208, 33, 82, 33, 29
10190.8812, 33, 82, 33, 82
10191.0737, 33, 82, 33, 82
10191.1699, 33, 82, 56, 82
10191.2281, 56, 82, 56, 82
10191.3283, 56, 82, 56, 82
10191.3510, 56, 71, 56, 82
10191.4312, 56, 71, 56, 71
10191.6365, 56, 71, 56, 71
10191.7530, 56, 71, 0, 71
10191.7834, 0, 71, 0, 71
10191.8170, 0, 71, 0, 71
10191.8714, 0, 71, 0, 61
10191.9291, 0, 61, 0, 61
10192.1382, 0, 61, 0, 61
10192.3404, 0, 61, 96, 61
10192.3713, 96, 61, 96, 61
10192.4137, 96, 61, 96, 61
10192.4294, 96, 61, 96, 46
10192.4359, 96, 46, 96, 46
10192.7363, 96, 46, 96, 46
10192.8578, 96, 46, 60, 46
10192.9076, 60, 46, 60, 46
10192.9854, 60, 46, 60, 46
10193.0073, 60, 42, 60, 46
10193.0775, 60, 42, 60, 42
10193.2912, 60, 42, 60, 42
10193.3622, 60, 42, 44, 42
10193.4710, 44, 42, 44, 42
10193.5602, 44, 42, 44, 42
10193.5828, 44, 99, 44, 42
10193.6581, 44, 99, 44, 99
10193.9121, 44, 99, 44, 99
10194.0904, 44, 99, 62, 99
10194.1202, 62, 99, 62, 99
10194.1572, 62, 99, 62, 99
10194.2212, 62, 99, 62, 8
10194.2775, 62, 8, 62, 8
10194.5147, 62, 8, 62, 8
10194.6318, 62, 8, 78, 8
10194.6574, 78, 8, 78, 8
10194.6913, 78, 8, 78, 8
10194.7426, 78, 8, 78, 59
10194.8048, 78, 59, 78, 59
10195.0034, 78, 59, 78, 59
10195.1675, 78, 59, 34, 59
10195.2234, 34, 59, 34, 59
10195.2950, 34, 59, 34, 59
10195.3171, 34, 32, 34, 59
10195.3848, 34, 32, 34, 32
10195.6058, 34, 32, 34, 32
10195.7349, 34, 32, 95, 32
10195.7891, 95, 32, 95, 32
10195.8727, 95, 32, 95, 32
10195.9008, 95, 8, 95, 32
10195.9687, 95, 8, 95, 8
10196.1164, 95, 8, 95, 8
10196.3289, 95, 8, 87, 8
10196.3609, 87, 8, 87, 8
10196.3954, 87, 8, 87, 8
10196.4211, 87, 8, 87, 42
10196.4445, 87, 42, 87, 42
10196.7319, 87, 42, 87, 42
10196.8813, 87, 42, 58, 42
10196.9156, 58, 42, 58, 42
10196.9416, 58, 42, 58, 42
10197.0056, 58, 42, 58, 50
10197.0542, 58, 50, 58, 50
10197.7948, 58, 50, 58, 50
10197.8814, 58, 50, 57, 50
10197.8903, 57, 50, 57, 50
10197.9949, 57, 50, 57, 50
10198.0809, 57, 50, 57, 50
10198.1103, 57, 50, 57, 50
10198.5475, 57, 50, 57, 50
10198.6719, 57, 50, 7, 50
10198.7046, 7, 50, 7, 50
10198.7741, 7, 50, 7, 50
10198.8435, 7, 50, 7, 46
10198.9178, 7, 46, 7, 46
10199.2480, 7, 46, 7, 46
10199.3697, 7, 46, 66, 46
10199.4226, 66, 46, 66, 46
10199.5084, 66, 46, 66, 46
10199.5336, 66, 58, 66, 46
10199.5991, 66, 58, 66, 58
10199.8239, 66, 58, 66, 58
10199.9770, 66, 58, 73, 58
10200.0016, 73, 58, 73, 58
10200.0260, 73, 58, 73, 58
10200.0748, 73, 58, 73, 3
10200.1173, 73, 3, 73, 3
10200.3986, 73, 3, 73, 3
10200.5144, 73, 3, 70, 3
10200.5655, 70, 3, 70, 3
10200.6546, 70, 3, 70, 3
10200.6773, 70, 17, 70, 3
10200.7413, 70, 17, 70, 17
10200.9158, 70, 17, 70, 17
10201.0335, 70, 17, 43, 17
10201.0859, 43, 17, 43, 17
10201.1735, 43, 17, 43, 17
10201.2030, 43, 95, 43, 17
10201.2587, 43, 95, 43, 95
10201.4521, 43, 95, 43, 95
10201.5683, 43, 95, 83, 95
10201.6286, 83, 95, 83, 95
10201.7317, 83, 95, 83, 95
10201.7543, 83, 29, 83, 95
10201.8339, 83, 29, 83, 29
10202.0335, 83, 29, 83, 29
10202.1690, 83, 29, 42, 29
10202.1971, 42, 29, 42, 29
10202.2403, 42, 29, 42, 29
10202.2693, 42, 25, 42, 29
10202.2934, 42, 25, 42, 25
10202.4849, 42, 25, 42, 25
10202.6600, 42, 25, 35, 25
10202.7131, 35, 25, 35, 25
10202.7919, 35, 25, 35, 25
10202.8147, 35, 12, 35, 25
10202.8744, 35, 12, 35, 12
10203.0469, 35, 12, 35, 12
10203.2537, 35, 12, 10, 12
10203.3043, 10, 12, 10, 12
10203.3783, 10, 12, 10, 12
10203.4001, 10, 70, 10, 12
10203.4598, 10, 70, 10, 70
10203.6280, 10, 70, 10, 70
10203.7827, 10, 70, 56, 70
10203.7995, 56, 70, 56, 70
10203.8785, 56, 70, 56, 70
10203.9597, 56, 70, 56, 79
10204.0166, 56, 79, 56, 79
10204.2722, 56, 79, 56, 79
10204.4130, 56, 79, 15, 79
10204.4664, 15, 79, 15, 79
10204.5692, 15, 79, 15, 79
10204.5907, 15, 86, 15, 79
10204.6556, 15, 86, 15, 86
10204.8550, 15, 86, 15, 86
10205.0059, 15, 86, 20, 86
10205.0355, 20, 86, 20, 86
10205.0999, 20, 86, 20, 86
10205.1102, 20, 4, 20, 86
10205.1396, 20, 4, 20, 4
10205.3040, 20, 4, 20, 4
10205.4844, 20, 4, 68, 4
10205.5298, 68, 4, 68, 4
10205.6013, 68, 4, 68, 4
10205.6108, 68, 78, 68, 4
10205.6297, 68, 78, 68, 78
10205.9580, 68, 78, 68, 78
10206.0224, 68, 78, 68, 78
10206.0791, 68, 78, 68, 78
10206.1558, 68, 78, 68, 78
10206.1882, 68, 0, 68, 78
10206.2488, 68, 0, 68, 0
10206.4530, 68, 0, 68, 0
10206.5963, 68, 0, 27, 0
10206.6461, 27, 0, 27, 0
10206.7169, 27, 0, 27, 0
10206.7403, 27, 43, 27, 0
10206.8084, 27, 43, 27, 43
10207.0116, 27, 43, 27, 43
10207.1669, 27, 43, 46, 43
10207.2147, 46, 43, 46, 43
10207.2843, 46, 43, 46, 43
10207.3083, 46, 27, 46, 43
10207.3750, 46, 27, 46, 27
10207.6084, 46, 27, 46, 27
10207.7042, 46, 27, 98, 27
10207.7209, 98, 27, 98, 27
10207.8094, 98, 27, 98, 27
10207.8580, 98, 27, 98, 21
10207.8998, 98, 21, 98, 21
10208.2483, 98, 21, 98, 21
10208.3375, 98, 21, 62, 21
10208.3751, 62, 21, 62, 21
10208.4564, 62, 21, 62, 21
10208.5186, 62, 21, 62, 56
10208.5633, 62, 56, 62, 56
10208.8657, 62, 56, 62, 56
10209.4034, 62, 56, 16, 56
10209.4217, 16, 56, 16, 56
10209.5196, 16, 56, 16, 56
10209.5701, 16, 56, 16, 18
10209.6062, 16, 18, 16, 18
10209.8930, 16, 18, 16, 18
10210.0355, 16, 18, 72, 18
10210.0495, 72, 18, 72, 18
10210.1220, 72, 18, 72, 18
10210.1707, 72, 18, 72, 74
10210.2054, 72, 74, 72, 74
10210.5067, 72, 74, 72, 74
10210.5694, 72, 74, 78, 74
10210.5985, 78, 74, 78, 74
10210.6562, 78, 74, 78, 74
10210.7035, 78, 74, 78, 41
10210.7505, 78, 41, 78, 41
10211.0290, 78, 41, 78, 41
10211.0988, 78, 41, 82, 41
10211.1357, 82, 41, 82, 41
10211.2438, 82, 41, 82, 41
10211.2978, 82, 41, 82, 62
10211.3608, 82, 62, 82, 62
10211.5789, 82, 62, 82, 62
10211.7519, 82, 62, 92, 62
10211.7817, 92, 62, 92, 62
10211.8584, 92, 62, 92, 62
10211.9105, 92, 62, 92, 82
10211.9725, 92, 82, 92, 82
10212.1895, 92, 82, 92, 82
10212.3495, 92, 82, 10, 82
10212.3756, 10, 82, 10, 82
10212.4649, 10, 82, 10, 82
10212.5135, 10, 82, 10, 2
10212.5744, 10, 2, 10, 2
10212.8066, 10, 2, 10, 2
10212.9479, 10, 2, 92, 2
10212.9741, 92, 2, 92, 2
10213.0346, 92, 2, 92, 2
10213.0857, 92, 2, 92, 82
10213.1205, 92, 82, 92, 82
10213.3921, 92, 82, 92, 82
10213.4616, 92, 82, 70, 82
10213.4899, 70, 82, 70, 82
10213.5490, 70, 82, 70, 82
10213.6390, 70, 82, 70, 28
10213.6751, 70, 28, 70, 28
10213.9592, 70, 28, 70, 28
10214.1364, 70, 28, 78, 28
10214.1751, 78, 28, 78, 28
10214.3158, 78, 28, 78, 28
10214.3259, 78, 78, 78, 28
10214.3525, 78, 78, 78, 78
10214.5463, 78, 78, 78, 78
10214.7394, 78, 78, 62, 78
10214.7706, 62, 78, 62, 78
10214.8438, 62, 78, 62, 78
10214.8875, 62, 78, 62, 40
10214.9143, 62, 40, 62, 40
10215.1329, 62, 40, 62, 40
10215.3251, 62, 40, 11, 40
10215.3828, 11, 40, 11, 40
10215.4707, 11, 40, 11, 40
10215.4945, 11, 8, 11, 40
10215.5485, 11, 8, 11, 8
10215.7894, 11, 8, 11, 8
10215.9161, 11, 8, 29, 8
10215.9431, 29, 8, 29, 8
10216.0364, 29, 8, 29, 8
10216.1226, 29, 8, 29, 80
10216.1662, 29, 80, 29, 80
10216.4784, 29, 80, 29, 80
10216.5870, 29, 80, 79, 80
10216.6190, 79, 80, 79, 80
10216.6959, 79, 80, 79, 80
10216.7425, 79, 80, 79, 58
10216.7773, 79, 58, 79, 58
10217.0712, 79, 58, 79, 58
10217.2034, 79, 58, 66, 58
10217.2289, 66, 58, 66, 58
10217.3157, 66, 58, 66, 58
10217.3717, 66, 58, 66, 40
10217.4159, 66, 40, 66, 40
10217.7425, 66, 40, 66, 40
10217.8537, 58, 40, 66, 40
10217.9192, 58, 40, 58, 40
10217.9421, 58, 40, 58, 40
10218.0063, 58, 40, 58, 85
10218.0496, 58, 85, 58, 85
10218.3281, 58, 85, 58, 85
10218.3955, 58, 85, 28, 85
10218.4881, 28, 85, 28, 85
10218.5597, 28, 85, 28, 85
10218.5830, 28, 95, 28, 85
10218.6220, 28, 95, 28, 95
10218.9037, 28, 95, 28, 95
10218.9967, 28, 95, 50, 95
10219.0397, 50, 95, 50, 95
10219.1171, 50, 95, 50, 95
10219.1423, 50, 87, 50, 95
10219.1902, 50, 87, 50, 87
10219.4506, 50, 87, 50, 87
10219.5400, 50, 87, 16, 87
10219.6105, 16, 87, 16, 87
10219.6895, 16, 87, 16, 87
10219.6996, 16, 10, 16, 87
10219.7079, 16, 10, 16, 10
10220.0653, 16, 10, 16, 10
10220.1255, 16, 10, 8, 10
10220.2414, 8, 10, 8, 10
10220.2975, 8, 10, 8, 10
10220.3226, 8, 88, 8, 10
10220.3845, 8, 88, 8, 88
10220.5823, 8, 88, 8, 88
10220.6952, 8, 88, 74, 88
10220.8042, 74, 88, 74, 88
10220.8921, 74, 88, 74, 88
10220.9153, 74, 2, 74, 88
10220.9498, 74, 2, 74, 2
10221.2155, 74, 2, 74, 2
10221.3671, 74, 2, 49, 2
10221.4145, 49, 2, 49, 2
10221.5109, 49, 2, 49, 2
10221.5340, 49, 13, 49, 2
10221.5624, 49, 13, 49, 13
10221.7499, 49, 13, 49, 13
10221.9399, 49, 13, 94, 13
10221.9786, 94, 13, 94, 13
10222.0411, 94, 13, 94, 13
10222.0623, 94, 95, 94, 13
10222.0952, 94, 95, 94, 95
10222.3472, 94, 95, 94, 95
10222.4877, 94, 95, 13, 95
10222.5264, 13, 95, 13, 95
10222.5957, 13, 95, 13, 95
10222.6187, 13, 74, 13, 95
10222.6488, 13, 74, 13, 74
10222.9224, 13, 74, 13, 74
10222.9469, 26, 74, 13, 74
10222.9963, 26, 74, 13, 74
10223.0271, 26, 74, 26, 74
10223.1093, 26, 74, 26, 92
10223.1407, 26, 92, 26, 92
10223.4188, 26, 92, 26, 92
10223.4892, 26, 92, 1, 92
10223.5856, 1, 92, 1, 92
10223.6422, 1, 92, 1, 92
10223.6674, 1, 51, 1, 92
10223.7186, 1, 51, 1, 51
10223.9013, 1, 51, 1, 51
10224.0178, 1, 51, 11, 51
10224.1163, 11, 51, 11, 51
10224.1722, 11, 51, 11, 51
10224.1962, 11, 79, 11, 51
10224.2480, 11, 79, 11, 79
10224.5025, 11, 79, 11, 79
10224.5689, 11, 79, 75, 79
10224.6661, 75, 79, 75, 79
10224.7374, 75, 79, 75, 79
10224.7626, 75, 82, 75, 79
10224.8033, 75, 82, 75, 82
10225.0305, 75, 82, 75, 82
10225.0641, 75, 82, 21, 82
10225.0867, 21, 82, 21, 82
10225.1710, 21, 82, 21, 82
10225.1937, 21, 98, 21, 82
10225.2571, 21, 98, 21, 98
10225.4676, 21, 98, 21, 98
10225.5157, 21, 98, 95, 98
10225.5388, 95, 98, 95, 98
10225.6125, 95, 98, 95, 98
10225.6360, 95, 58, 95, 98
10225.6886, 95, 58, 95, 58
10225.9805, 95, 58, 95, 58
10226.0787, 95, 58, 0, 58
10226.1022, 0, 58, 0, 58
10226.1998, 0, 58, 0, 58
10226.2210, 0, 85, 0, 58
10226.2639, 0, 85, 0, 85
10226.4784, 0, 85, 0, 85
10226.5393, 0, 85, 46, 85
10226.5697, 46, 85, 46, 85
10226.6484, 46, 85, 46, 85
10226.6694, 46, 86, 46, 85
10226.7105, 46, 86, 46, 86
10226.9615, 46, 86, 46, 86
10227.0170, 46, 86, 52, 86
10227.0609, 52, 86, 52, 86
10227.1838, 52, 86, 52, 86
10227.2133, 52, 80, 52, 86
10227.2718, 52, 80, 52, 80
10227.4825, 52, 80, 52, 80
10227.6431, 52, 80, 86, 80
10227.6892, 86, 80, 86, 80
10227.7823, 86, 80, 86, 80
10227.8120, 86, 45, 86, 80
10228.1714, 86, 45, 86, 45
10228.3142, 86, 45, 86, 45
10228.4669, 86, 45, 31, 45
10228.5026, 31, 45, 31, 45
10228.5858, 31, 45, 31, 45
10228.6181, 31, 72, 31, 45
10228.6876, 31, 72, 31, 72
10228.9056, 31, 72, 31, 72
10229.0642, 31, 72, 69, 72
10229.0993, 69, 72, 69, 72
10229.1798, 69, 72, 69, 72
10229.1929, 69, 73, 69, 72
10229.2163, 69, 73, 69, 73
10229.4915, 69, 73, 69, 73
10229.6464, 69, 73, 91, 73
10229.6897, 91, 73, 91, 73
10229.7686, 91, 73, 91, 73
10229.7922, 91, 36, 91, 73
10229.8486, 91, 36, 91, 36
10230.1653, 91, 36, 91, 36
10230.2133, 91, 36, 61, 36
10230.2537, 61, 36, 61, 36
10230.3472, 61, 36, 61, 36
10230.3671, 61, 11, 61, 36
10230.4088, 61, 11, 61, 11
10230.8406, 61, 11, 61, 11
10230.9309, 61, 11, 70, 11
10230.9643, 70, 11, 70, 11
10231.0345, 70, 11, 70, 11
10231.0457, 70, 32, 70, 11
10231.0865, 70, 32, 70, 32
10231.3080, 70, 32, 70, 32
10231.4418, 70, 32, 37, 32
10231.4778, 37, 32, 37, 32
10231.5776, 37, 32, 37, 32
10231.6110, 37, 80, 37, 32
10231.6860, 37, 80, 37, 80
10231.9247, 37, 80, 37, 80
10232.0564, 37, 80, 96, 80
10232.0958, 96, 80, 96, 80
10232.2210, 96, 80, 96, 80
10232.2635, 96, 32, 96, 80
10232.3069, 96, 32, 96, 32
10232.5840, 96, 32, 96, 32
10232.7944, 96, 32, 5, 32
10232.8391, 5, 32, 5, 32
10232.9334, 5, 32, 5, 32
10232.9654, 5, 30, 5, 32
10233.0213, 5, 30, 5, 30
10233.3053, 5, 30, 5, 30
10233.5497, 5, 30, 80, 30
10233.5954, 80, 30, 80, 30
10233.7136, 80, 30, 80, 30
10233.7514, 80, 82, 80, 30
10233.7936, 80, 82, 80, 82
10234.3197, 80, 82, 80, 82
10234.4930, 80, 82, 2, 82
10234.5812, 2, 82, 2, 82
10234.6822, 2, 82, 2, 82
10234.7180, 2, 69, 2, 82
10234.7693, 2, 69, 2, 69
10235.0390, 2, 69, 2, 69
10235.3020, 2, 69, 50, 69
10235.4372, 50, 69, 50, 69
10235.5441, 50, 69, 50, 69
10235.5801, 50, 52, 50, 69
10235.6344, 50, 52, 50, 52
10235.9491, 50, 52, 50, 52
10236.1449, 50, 52, 39, 52
10236.2403, 39, 52, 39, 52
10236.3320, 39, 52, 39, 52
10236.3647, 39, 73, 39, 52
10236.4089, 39, 73, 39, 73
10236.7261, 39, 73, 39, 73
10236.8476, 39, 73, 30, 73
10236.9019, 30, 73, 30, 73
10237.0634, 30, 73, 30, 73
10237.1003, 30, 65, 30, 73
10237.1930, 30, 65, 30, 65
10237.6126, 30, 65, 30, 65
10238.0187, 30, 65, 1, 65
10238.0843, 1, 65, 1, 65
10238.1956, 1, 65, 1, 65
10238.2775, 1, 65, 1, 78
10238.3268, 1, 78, 1, 78
10238.7224, 1, 78, 1, 78
10238.8469, 1, 78, 6, 78
10238.8888, 6, 78, 6, 78
10239.0062, 6, 78, 6, 78
10239.0265, 6, 48, 6, 78
10239.1722, 6, 48, 6, 48
10239.5360, 6, 48, 6, 48
10239.6161, 6, 48, 9, 48
10239.7149, 9, 48, 9, 48
10239.8117, 9, 48, 9, 48
10239.8408, 9, 85, 9, 48
10239.9804, 9, 85, 9, 85
10240.1953, 9, 85, 9, 85
10240.4183, 9, 85, 23, 85
10240.5253, 23, 85, 23, 85
10240.6119, 23, 85, 23, 85
10240.6456, 23, 81, 23, 85
10240.7256, 23, 81, 23, 81
10240.9389, 23, 81, 23, 81
10241.1481, 23, 81, 21, 81
10241.2456, 21, 81, 21, 81
10241.3574, 21, 81, 21, 81
10241.4197, 21, 81, 21, 38
10241.4621, 21, 38, 21, 38
10241.7539, 21, 38, 21, 38
10241.9753, 21, 38, 6, 38
10242.0095, 6, 38, 6, 38
10242.1095, 6, 38, 6, 38
10242.1390, 6, 71, 6, 38
10242.2224, 6, 71, 6, 71
10242.4552, 6, 71, 6, 71
10242.6038, 6, 71, 22, 71
10242.6264, 22, 71, 22, 71
10242.7055, 22, 71, 22, 71
10242.8235, 22, 71, 22, 25
10242.8634, 22, 25, 22, 25
10243.1323, 22, 25, 22, 25
10243.3531, 22, 25, 84, 25
10243.3798, 84, 25, 84, 25
10243.4392, 84, 25, 84, 25
10243.5021, 84, 25, 84, 76
10243.5401, 84, 76, 84, 76
10243.8289, 84, 76, 84, 76
10243.9806, 84, 76, 66, 76
10244.0114, 66, 76, 66, 76
10244.0791, 66, 76, 66, 76
10244.1550, 66, 76, 66, 15
10244.2218, 66, 15, 66, 15
10244.4731, 66, 15, 66, 15
10244.7271, 66, 15, 26, 15
10244.7485, 26, 15, 26, 15
10244.8124, 26, 15, 26, 15
10244.9075, 26, 45, 26, 15
10244.9918, 26, 45, 26, 45
10245.1722, 26, 45, 26, 45
