Time, C12_R_ch1, C12_R_ch2, C122_R_ch12, C122_R_ch22, P12_W_ch1, P12_W_ch2, P122_W_ch12, P122_W_ch22
3163.1169, 31, 46, 5, 2, 31, 46, 5, 2
3163.1361, 31, 46, 5, 85, 31, 46, 5, 2
3163.1740, 31, 46, 5, 85, 31, 46, 5, 85
3163.3003, 31, 46, 5, 85, 31, 46, 5, 85
3163.4573, 31, 46, 5, 85, 31, 46, 5, 85
3163.4678, 31, 46, 49, 85, 31, 46, 5, 85
3163.5211, 31, 46, 49, 85, 31, 46, 49, 85
3163.6597, 31, 46, 49, 85, 31, 46, 49, 85
3163.7060, 31, 46, 49, 85, 52, 46, 49, 85
3163.7199, 52, 46, 49, 85, 52, 46, 49, 85
3163.8425, 52, 46, 49, 64, 52, 46, 49, 85
3163.8447, 52, 46, 49, 64, 52, 46, 49, 85
3163.8562, 52, 46, 49, 64, 52, 46, 49, 64
3163.8758, 52, 23, 49, 64, 52, 46, 49, 64
3163.9868, 52, 23, 49, 64, 52, 23, 49, 64
3164.2538, 52, 23, 49, 64, 52, 23, 49, 64
3164.3870, 52, 23, 49, 64, 52, 23, 49, 64
3164.4865, 52, 23, 49, 64, 52, 23, 80, 64
3164.5200, 52, 23, 80, 64, 52, 23, 80, 64
3164.5225, 52, 23, 80, 64, 5, 23, 80, 64
3164.7172, 5, 23, 80, 64, 5, 23, 80, 64
3164.7555, 5, 23, 80, 64, 5, 23, 80, 64
3164.7815, 5, 23, 80, 90, 5, 23, 80, 64
3164.8837, 5, 23, 80, 90, 5, 23, 80, 90
3164.8835, 5, 23, 80, 90, 5, 23, 80, 90
3164.9317, 5, 24, 80, 90, 5, 23, 80, 90
3164.9658, 5, 24, 80, 90, 5, 24, 80, 90
3165.1892, 5, 24, 80, 90, 5, 24, 80, 90
3165.4156, 5, 24, 80, 90, 5, 24, 80, 90
3165.4924, 5, 24, 80, 90, 4, 24, 80, 90
3165.5038, 5, 24, 80, 90, 4, 24, 70, 90
3165.7873, 5, 24, 70, 90, 4, 24, 70, 90
3165.8421, 5, 24, 70, 90, 4, 24, 70, 90
3165.8518, 4, 24, 70, 90, 4, 24, 70, 90
3165.8661, 4, 24, 70, 47, 4, 24, 70, 90
3165.9612, 4, 24, 70, 47, 4, 24, 70, 90
3165.9979, 4, 26, 70, 47, 4, 24, 70, 90
3166.0020, 4, 26, 70, 47, 4, 24, 70, 47
3166.0494, 4, 26, 70, 47, 4, 26, 70, 47
3166.3512, 4, 26, 70, 47, 4, 26, 70, 47
3166.4637, 4, 26, 70, 47, 4, 26, 70, 47
3166.5634, 4, 26, 70, 47, 4, 26, 36, 47
3166.6878, 4, 26, 36, 47, 4, 26, 36, 47
3166.7164, 4, 26, 36, 47, 83, 26, 36, 47
3166.8343, 4, 26, 36, 47, 83, 26, 36, 47
3166.8598, 4, 26, 36, 51, 83, 26, 36, 47
3167.0103, 4, 26, 36, 51, 83, 26, 36, 51
3167.7639, 83, 26, 36, 51, 83, 26, 36, 51
3167.9614, 83, 26, 36, 51, 83, 26, 36, 51
3169.2778, 83, 19, 36, 51, 83, 26, 36, 51
3170.4693, 83, 19, 36, 51, 83, 19, 36, 51
3170.7523, 83, 19, 36, 51, 83, 19, 36, 51
3170.8227, 83, 19, 36, 51, 83, 19, 36, 51
3170.8595, 83, 19, 36, 51, 77, 19, 36, 51
3170.8747, 77, 19, 36, 51, 77, 19, 36, 51
3171.0353, 77, 19, 36, 51, 77, 19, 82, 51
3171.1536, 77, 19, 36, 51, 77, 19, 82, 51
3171.1858, 77, 46, 36, 51, 77, 19, 82, 51
3171.2170, 77, 46, 82, 51, 77, 19, 82, 51
3171.3271, 77, 46, 82, 51, 77, 46, 82, 51
3171.3360, 77, 46, 82, 51, 77, 46, 82, 51
3171.4149, 77, 46, 82, 78, 77, 46, 82, 51
3171.4310, 77, 46, 82, 78, 77, 46, 82, 78
3171.8528, 77, 46, 82, 78, 77, 46, 82, 78
3171.9687, 77, 46, 82, 78, 77, 46, 82, 78
3172.0540, 77, 46, 82, 78, 19, 46, 82, 78
3172.1972, 77, 46, 82, 78, 19, 46, 94, 78
3172.3682, 77, 46, 94, 78, 19, 46, 94, 78
3172.3721, 19, 46, 94, 78, 19, 46, 94, 78
3172.5266, 19, 46, 94, 78, 19, 46, 94, 78
3172.5274, 19, 46, 94, 78, 19, 46, 94, 78
3172.5497, 19, 46, 94, 25, 19, 46, 94, 78
3172.5687, 19, 27, 94, 25, 19, 46, 94, 78
3172.7079, 19, 27, 94, 25, 19, 46, 94, 25
3172.7733, 19, 27, 94, 25, 19, 27, 94, 25
3173.1584, 19, 27, 94, 25, 19, 27, 94, 25
3173.1856, 19, 27, 94, 25, 19, 27, 94, 25
3173.2127, 28, 27, 94, 25, 19, 27, 94, 25
3173.2369, 28, 27, 94, 25, 19, 27, 82, 25
3173.2842, 28, 27, 94, 25, 28, 27, 82, 25
3173.3838, 28, 27, 82, 25, 28, 27, 82, 25
3173.4201, 28, 27, 82, 25, 28, 27, 82, 25
3173.4535, 28, 27, 82, 25, 28, 27, 82, 25
3173.4631, 28, 27, 82, 84, 28, 27, 82, 25
3173.5255, 28, 27, 82, 84, 28, 27, 82, 84
3173.9298, 28, 27, 82, 84, 28, 35, 82, 84
3174.0804, 28, 35, 82, 84, 28, 35, 82, 84
3174.4499, 28, 35, 82, 84, 28, 35, 82, 84
3174.4723, 28, 35, 82, 84, 28, 35, 82, 84
3174.5196, 28, 35, 82, 84, 97, 35, 82, 84
3174.5812, 28, 35, 82, 84, 97, 35, 88, 84
3174.6946, 97, 35, 82, 84, 97, 35, 88, 84
3174.7723, 97, 35, 88, 84, 97, 35, 88, 84
3174.7729, 97, 35, 88, 84, 97, 35, 88, 84
3174.8113, 97, 86, 88, 84, 97, 35, 88, 84
3174.8601, 97, 86, 88, 84, 97, 35, 88, 84
3174.8600, 97, 86, 88, 84, 97, 86, 88, 84
3174.8714, 97, 86, 88, 85, 97, 86, 88, 84
3174.8848, 97, 86, 88, 85, 97, 86, 88, 85
3175.0775, 97, 86, 88, 85, 97, 86, 88, 85
3175.1383, 97, 86, 88, 85, 97, 86, 88, 85
3175.4655, 97, 86, 88, 85, 97, 86, 45, 85
3175.4689, 97, 86, 88, 85, 53, 86, 45, 85
3175.6084, 53, 86, 88, 85, 53, 86, 45, 85
3175.6535, 53, 86, 45, 85, 53, 86, 45, 85
3175.6958, 53, 86, 45, 85, 53, 86, 45, 85
3175.7063, 53, 61, 45, 85, 53, 86, 45, 85
3175.8480, 53, 61, 45, 85, 53, 61, 45, 85
3175.8716, 53, 61, 45, 85, 53, 61, 45, 85
3175.8830, 53, 61, 45, 82, 53, 61, 45, 85
3175.8964, 53, 61, 45, 82, 53, 61, 45, 82
3176.2836, 53, 61, 45, 82, 53, 61, 45, 82
3176.3819, 53, 61, 45, 82, 53, 61, 45, 82
3176.5416, 53, 61, 45, 82, 78, 61, 45, 82
3176.6094, 53, 61, 45, 82, 78, 61, 54, 82
3176.6885, 78, 61, 45, 82, 78, 61, 54, 82
3176.7177, 78, 61, 54, 82, 78, 61, 54, 82
3176.7387, 78, 61, 54, 82, 78, 61, 54, 82
3176.7469, 78, 25, 54, 82, 78, 61, 54, 82
3176.8172, 78, 25, 54, 82, 78, 25, 54, 82
3176.8594, 78, 25, 54, 82, 78, 25, 54, 82
3176.8790, 78, 25, 54, 14, 78, 25, 54, 82
3176.9156, 78, 25, 54, 14, 78, 25, 54, 14
3177.3059, 78, 25, 54, 14, 78, 25, 54, 14
3177.3126, 78, 25, 54, 14, 78, 25, 54, 14
3177.3983, 78, 25, 54, 14, 78, 25, 13, 14
3177.4187, 78, 25, 13, 14, 78, 25, 13, 14
3177.4854, 78, 25, 13, 14, 78, 25, 13, 14
3177.5058, 78, 25, 13, 35, 78, 25, 13, 14
3177.7332, 78, 25, 13, 35, 69, 25, 13, 14
3177.8175, 69, 25, 13, 35, 69, 25, 13, 14
3177.8294, 69, 25, 13, 35, 69, 25, 13, 35
3177.9355, 69, 25, 13, 35, 69, 25, 13, 35
3177.9469, 69, 93, 13, 35, 69, 25, 13, 35
3178.0293, 69, 93, 13, 35, 69, 93, 13, 35
3178.1172, 69, 93, 13, 35, 69, 93, 13, 35
3178.2099, 69, 93, 13, 35, 69, 93, 13, 35
3178.3934, 69, 93, 13, 35, 69, 93, 36, 35
3178.3940, 69, 93, 13, 35, 14, 93, 36, 35
3178.4504, 14, 93, 13, 35, 14, 93, 36, 35
3178.5746, 14, 93, 36, 35, 14, 93, 36, 35
3178.5938, 14, 93, 36, 35, 14, 93, 36, 35
3178.6026, 14, 85, 36, 35, 14, 93, 36, 35
3178.6891, 14, 85, 36, 35, 14, 85, 36, 35
3178.7202, 14, 85, 36, 35, 14, 85, 36, 35
3178.7302, 14, 85, 36, 55, 14, 85, 36, 35
3178.7476, 14, 85, 36, 55, 14, 85, 36, 55
3178.9091, 14, 85, 36, 55, 14, 85, 36, 55
3179.0158, 14, 85, 36, 55, 14, 85, 36, 55
3179.0786, 14, 85, 19, 55, 14, 85, 36, 55
3179.1119, 14, 85, 19, 55, 14, 85, 19, 55
3179.2201, 14, 85, 19, 55, 75, 85, 19, 55
3179.2303, 14, 85, 19, 55, 75, 85, 19, 55
3179.2391, 14, 85, 19, 89, 75, 85, 19, 55
3179.2543, 75, 85, 19, 89, 75, 85, 19, 55
3179.3583, 75, 85, 19, 89, 75, 85, 19, 89
3179.3832, 75, 85, 19, 89, 75, 85, 19, 89
3179.4378, 75, 85, 19, 89, 75, 72, 19, 89
3179.4405, 75, 72, 19, 89, 75, 72, 19, 89
3179.6748, 75, 72, 19, 89, 75, 72, 19, 89
3179.7577, 75, 72, 19, 89, 75, 72, 19, 89
3179.8156, 75, 72, 19, 89, 29, 72, 19, 89
3179.9052, 29, 72, 19, 89, 29, 72, 19, 89
3179.9350, 29, 72, 19, 89, 29, 72, 66, 89
3180.0437, 29, 72, 66, 89, 29, 72, 66, 89
3180.1179, 29, 72, 66, 89, 29, 72, 66, 89
3180.1310, 29, 72, 66, 89, 29, 72, 66, 89
3180.1398, 29, 72, 66, 35, 29, 72, 66, 89
3180.1500, 29, 32, 66, 35, 29, 72, 66, 89
3180.2522, 29, 32, 66, 35, 29, 72, 66, 35
3180.2845, 29, 32, 66, 35, 29, 32, 66, 35
3180.4347, 29, 32, 66, 35, 29, 32, 66, 35
3180.5098, 29, 32, 66, 35, 29, 32, 66, 35
3180.6195, 29, 32, 66, 35, 72, 32, 66, 35
3180.6665, 29, 32, 66, 35, 72, 32, 93, 35
3180.7352, 72, 32, 66, 35, 72, 32, 93, 35
3180.7838, 72, 32, 93, 35, 72, 32, 93, 35
3180.8476, 72, 32, 93, 35, 72, 32, 93, 35
3180.8752, 72, 63, 93, 35, 72, 32, 93, 35
3180.8757, 72, 63, 93, 35, 72, 32, 93, 35
3180.8985, 72, 63, 93, 37, 72, 32, 93, 35
3180.9439, 72, 63, 93, 37, 72, 63, 93, 35
3181.0487, 72, 63, 93, 37, 72, 63, 93, 37
3181.3424, 72, 63, 93, 37, 72, 63, 93, 37
3181.4148, 72, 63, 93, 37, 72, 63, 93, 37
3181.4355, 72, 63, 93, 37, 72, 63, 54, 37
3181.4547, 72, 63, 93, 37, 61, 63, 54, 37
3181.5645, 72, 63, 54, 37, 61, 63, 54, 37
3181.6454, 61, 63, 54, 37, 61, 63, 54, 37
3181.7900, 61, 63, 54, 37, 61, 63, 54, 37
3181.8102, 61, 63, 54, 36, 61, 63, 54, 37
3181.8519, 61, 63, 54, 36, 61, 63, 54, 37
3181.8840, 61, 43, 54, 36, 61, 63, 54, 37
3181.9275, 61, 43, 54, 36, 61, 63, 54, 36
3182.0825, 61, 43, 54, 36, 61, 43, 54, 36
3182.2754, 61, 43, 54, 36, 61, 43, 54, 36
3182.3452, 61, 43, 54, 36, 61, 43, 54, 36
3182.4370, 61, 43, 54, 36, 39, 43, 54, 36
3182.4581, 61, 43, 54, 36, 39, 43, 75, 36
3182.4902, 39, 43, 54, 36, 39, 43, 75, 36
3182.5938, 39, 43, 75, 36, 39, 43, 75, 36
3182.6135, 39, 43, 75, 36, 39, 43, 75, 36
3182.6947, 39, 51, 75, 36, 39, 43, 75, 36
3182.7265, 39, 51, 75, 36, 39, 51, 75, 36
3182.7723, 39, 51, 75, 36, 39, 51, 75, 36
3182.7958, 39, 51, 75, 58, 39, 51, 75, 36
3182.8417, 39, 51, 75, 58, 39, 51, 75, 58
3183.0922, 39, 51, 75, 58, 39, 51, 75, 58
3183.1955, 39, 51, 75, 58, 39, 51, 75, 58
3183.2166, 2, 51, 75, 58, 39, 51, 75, 58
3183.2779, 2, 51, 75, 58, 39, 51, 75, 58
3183.2848, 2, 51, 75, 58, 2, 51, 75, 58
3183.2962, 2, 51, 75, 58, 2, 51, 36, 58
3183.3926, 2, 51, 75, 58, 2, 66, 36, 58
3183.4486, 2, 51, 36, 58, 2, 66, 36, 58
3183.4659, 2, 66, 36, 58, 2, 66, 36, 58
3183.5975, 2, 66, 36, 58, 2, 66, 36, 58
3183.6269, 2, 66, 36, 83, 2, 66, 36, 58
3183.6441, 2, 66, 36, 83, 2, 66, 36, 83
3184.2854, 2, 66, 36, 83, 2, 66, 36, 83
3184.3052, 2, 66, 36, 83, 2, 66, 36, 83
3184.3085, 66, 66, 36, 83, 2, 66, 36, 83
3184.3715, 66, 66, 36, 83, 2, 66, 36, 83
3184.4299, 66, 66, 36, 83, 2, 66, 80, 83
3184.4524, 66, 66, 80, 83, 2, 66, 80, 83
3184.5572, 66, 66, 80, 83, 2, 66, 80, 83
3184.5950, 66, 66, 80, 83, 66, 66, 80, 83
3184.7115, 66, 66, 80, 83, 66, 39, 80, 83
3184.7252, 66, 66, 80, 83, 66, 39, 80, 90
3184.8229, 66, 39, 80, 83, 66, 39, 80, 90
3184.8610, 66, 39, 80, 90, 66, 39, 80, 90
3185.1692, 66, 39, 80, 90, 66, 39, 80, 90
3185.2634, 66, 39, 80, 90, 66, 39, 80, 90
3185.4257, 66, 39, 80, 90, 66, 39, 16, 90
3185.5353, 66, 39, 80, 90, 76, 39, 16, 90
3185.7668, 66, 39, 16, 90, 76, 39, 16, 90
3185.7822, 76, 39, 16, 90, 76, 39, 16, 90
3185.9021, 76, 39, 16, 90, 76, 39, 16, 90
3185.9662, 76, 39, 16, 90, 76, 39, 16, 90
3185.9757, 76, 39, 16, 11, 76, 39, 16, 90
3186.0101, 76, 71, 16, 11, 76, 39, 16, 90
3186.1319, 76, 71, 16, 11, 76, 39, 16, 11
3186.2153, 76, 71, 16, 11, 76, 71, 16, 11
3186.3718, 76, 71, 16, 11, 76, 71, 16, 11
3186.6091, 76, 71, 16, 11, 9, 71, 16, 11
3186.6615, 76, 71, 16, 11, 9, 71, 16, 11
3186.7242, 9, 71, 16, 11, 9, 71, 16, 11
3186.8750, 9, 71, 16, 11, 9, 71, 94, 11
3186.8966, 9, 71, 94, 11, 9, 71, 94, 11
3186.9357, 9, 71, 94, 11, 9, 71, 94, 11
3186.9454, 9, 99, 94, 11, 9, 71, 94, 11
3186.9707, 9, 99, 94, 11, 9, 99, 94, 11
3187.0496, 9, 99, 94, 11, 9, 99, 94, 11
3187.0830, 9, 99, 94, 48, 9, 99, 94, 11
3187.0982, 9, 99, 94, 48, 9, 99, 94, 48
3187.4351, 9, 99, 94, 48, 9, 99, 94, 48
3187.4795, 9, 99, 94, 48, 9, 99, 94, 48
3187.5905, 9, 99, 94, 48, 9, 99, 42, 48
3187.6314, 9, 99, 42, 48, 9, 99, 42, 48
3187.7468, 9, 99, 42, 48, 9, 99, 42, 48
3187.7836, 9, 99, 42, 48, 9, 99, 42, 27
3187.8056, 9, 99, 42, 48, 89, 99, 42, 27
3187.8196, 9, 99, 42, 27, 89, 99, 42, 27
3187.8270, 89, 99, 42, 27, 89, 99, 42, 27
3188.0278, 89, 99, 42, 27, 89, 99, 42, 27
3188.0536, 89, 96, 42, 27, 89, 99, 42, 27
3188.0844, 89, 96, 42, 27, 89, 96, 42, 27
3188.4975, 89, 96, 42, 27, 89, 96, 42, 27
3188.5226, 89, 96, 42, 27, 89, 96, 42, 27
3188.5309, 49, 96, 42, 27, 89, 96, 42, 27
3188.5713, 49, 96, 42, 27, 89, 96, 42, 27
3188.6197, 49, 96, 42, 27, 49, 96, 42, 27
3188.6723, 49, 96, 42, 27, 49, 96, 98, 27
3188.6966, 49, 96, 42, 27, 49, 85, 98, 27
3188.7337, 49, 96, 98, 27, 49, 85, 98, 27
3188.7613, 49, 85, 98, 27, 49, 85, 98, 27
3188.7935, 49, 85, 98, 27, 49, 85, 98, 27
3188.8179, 49, 85, 98, 67, 49, 85, 98, 27
3188.9769, 49, 85, 98, 67, 49, 85, 98, 67
3189.1921, 49, 85, 98, 67, 49, 85, 98, 67
3189.2763, 49, 85, 98, 67, 49, 85, 98, 67
3189.4416, 49, 85, 98, 67, 37, 85, 98, 67
3189.5408, 37, 85, 98, 67, 37, 85, 98, 67
3189.7771, 37, 85, 98, 67, 37, 85, 98, 67
3189.7896, 37, 85, 98, 67, 37, 85, 61, 67
3189.9682, 37, 85, 98, 67, 37, 77, 61, 67
3189.9814, 37, 77, 98, 67, 37, 77, 61, 67
3190.0362, 37, 77, 61, 67, 37, 77, 61, 67
3190.0706, 37, 77, 61, 67, 37, 77, 61, 67
3190.1504, 37, 77, 61, 22, 37, 77, 61, 67
3190.1635, 37, 77, 61, 22, 37, 77, 61, 22
3190.4367, 37, 77, 61, 22, 37, 77, 61, 22
3190.4640, 37, 77, 61, 22, 37, 77, 61, 22
3190.5001, 37, 77, 61, 22, 37, 77, 67, 22
3190.6361, 37, 77, 67, 22, 37, 77, 67, 22
3190.7690, 37, 77, 67, 22, 66, 77, 67, 22
3190.7926, 37, 77, 67, 22, 66, 77, 67, 22
3190.8019, 37, 77, 67, 72, 66, 77, 67, 22
3190.8706, 66, 77, 67, 72, 66, 77, 67, 22
3190.9914, 66, 77, 67, 72, 66, 77, 67, 72
3190.9942, 66, 77, 67, 72, 66, 77, 67, 72
3191.0254, 66, 76, 67, 72, 66, 77, 67, 72
3191.0616, 66, 76, 67, 72, 66, 76, 67, 72
3191.3085, 66, 76, 67, 72, 66, 76, 67, 72
3191.4425, 66, 76, 67, 72, 66, 76, 67, 72
3191.4592, 66, 76, 67, 72, 66, 76, 49, 72
3191.4719, 66, 76, 49, 72, 66, 76, 49, 72
3191.5976, 66, 76, 49, 72, 66, 76, 49, 72
3191.6351, 66, 76, 49, 10, 66, 76, 49, 72
3191.6513, 66, 76, 49, 10, 36, 76, 49, 72
3191.6517, 66, 76, 49, 10, 36, 76, 49, 10
3191.7608, 36, 76, 49, 10, 36, 76, 49, 10
3191.8282, 36, 76, 49, 10, 36, 76, 49, 10
3191.8772, 36, 43, 49, 10, 36, 76, 49, 10
3192.0450, 36, 43, 49, 10, 36, 43, 49, 10
3192.1733, 36, 43, 49, 10, 36, 43, 49, 10
3192.2774, 36, 43, 49, 10, 36, 43, 49, 10
3192.3525, 36, 43, 49, 10, 36, 43, 49, 10
3192.4270, 36, 43, 49, 10, 36, 43, 49, 10
3192.4494, 36, 43, 49, 10, 36, 43, 23, 10
3192.6749, 36, 43, 23, 10, 36, 43, 23, 10
3192.6777, 36, 43, 23, 10, 36, 43, 23, 10
3192.7082, 36, 7, 23, 10, 36, 43, 23, 10
3192.7670, 36, 7, 23, 10, 36, 43, 23, 10
3192.7792, 36, 7, 23, 85, 36, 43, 23, 10
3192.7980, 36, 7, 23, 85, 36, 7, 23, 10
3192.8576, 36, 7, 23, 85, 36, 7, 23, 85
3193.2247, 36, 7, 23, 85, 36, 7, 23, 85
3193.3162, 36, 7, 23, 85, 36, 7, 23, 85
3193.3653, 36, 7, 23, 85, 36, 7, 21, 85
3193.3937, 36, 7, 21, 85, 36, 7, 21, 85
3193.4815, 36, 7, 21, 85, 36, 7, 21, 85
3193.6038, 36, 7, 21, 52, 36, 7, 21, 85
3193.7605, 36, 7, 21, 52, 36, 7, 21, 52
3193.8664, 36, 7, 21, 52, 61, 7, 21, 52
3194.0309, 61, 7, 21, 52, 61, 7, 21, 52
3194.1511, 61, 7, 21, 52, 61, 7, 21, 52
3194.1744, 61, 82, 21, 52, 61, 7, 21, 52
3194.2697, 61, 82, 21, 52, 61, 82, 21, 52
3194.5109, 61, 82, 21, 52, 61, 82, 21, 52
3194.5740, 61, 82, 21, 52, 61, 82, 21, 52
3194.6017, 61, 82, 21, 52, 61, 82, 28, 52
3194.6933, 61, 82, 28, 52, 61, 82, 28, 52
3194.7602, 61, 82, 28, 52, 61, 82, 28, 52
3194.7820, 61, 82, 28, 12, 61, 82, 28, 52
3194.9468, 61, 82, 28, 12, 99, 82, 28, 52
3195.0362, 99, 82, 28, 12, 99, 82, 28, 52
3195.0502, 99, 82, 28, 12, 99, 82, 28, 12
3195.2446, 99, 82, 28, 12, 99, 82, 28, 12
3195.2798, 99, 96, 28, 12, 99, 82, 28, 12
3195.3774, 99, 96, 28, 12, 99, 96, 28, 12
3195.7134, 99, 96, 28, 12, 99, 96, 28, 12
3195.7568, 99, 96, 28, 12, 99, 96, 28, 12
3195.8158, 99, 96, 28, 12, 47, 96, 28, 12
3195.9715, 47, 96, 28, 12, 47, 96, 28, 12
3196.0719, 47, 96, 28, 12, 47, 96, 43, 12
3196.0924, 47, 96, 28, 12, 47, 96, 43, 12
3196.1034, 47, 1, 28, 12, 47, 96, 43, 12
3196.1668, 47, 1, 43, 12, 47, 96, 43, 12
3196.1883, 47, 1, 43, 12, 47, 1, 43, 12
3196.2254, 47, 1, 43, 12, 47, 1, 43, 12
3196.2512, 47, 1, 43, 49, 47, 1, 43, 12
3196.4711, 47, 1, 43, 49, 47, 1, 43, 49
3196.6337, 47, 1, 43, 49, 47, 1, 43, 49
3196.8021, 47, 1, 43, 49, 47, 1, 43, 49
3196.8238, 47, 1, 43, 49, 36, 1, 43, 49
3196.8369, 36, 1, 43, 49, 36, 1, 43, 49
3196.8942, 36, 1, 43, 49, 36, 1, 96, 49
3196.8966, 36, 1, 43, 49, 36, 1, 96, 49
3197.0470, 36, 1, 43, 49, 36, 32, 96, 49
3197.0397, 36, 1, 96, 49, 36, 32, 96, 49
3197.0978, 36, 32, 96, 49, 36, 32, 96, 49
3197.1265, 36, 32, 96, 49, 36, 32, 96, 49
3197.1732, 36, 32, 96, 15, 36, 32, 96, 49
3197.3324, 36, 32, 96, 15, 36, 32, 96, 15
3197.8252, 36, 32, 96, 15, 36, 32, 96, 15
3197.9210, 36, 32, 96, 15, 36, 32, 96, 15
3198.0587, 36, 32, 96, 15, 67, 32, 96, 15
3198.1350, 36, 32, 96, 15, 67, 32, 73, 15
3198.2874, 67, 32, 96, 15, 67, 32, 73, 15
3198.3398, 67, 32, 73, 15, 67, 32, 73, 15
3198.3735, 67, 32, 73, 15, 67, 32, 73, 15
3198.3839, 67, 32, 73, 88, 67, 32, 73, 15
3198.3950, 67, 32, 73, 88, 67, 32, 73, 15
3198.4448, 67, 32, 73, 88, 67, 32, 73, 15
3198.4753, 67, 32, 73, 88, 67, 32, 73, 15
3198.5809, 67, 32, 73, 88, 67, 32, 73, 88
3198.8983, 67, 32, 73, 88, 67, 32, 73, 88
3198.9282, 67, 32, 73, 88, 67, 32, 73, 88
3199.0566, 67, 32, 73, 88, 67, 32, 62, 88
3199.1278, 67, 32, 73, 88, 33, 32, 62, 88
3199.2920, 67, 32, 62, 88, 33, 32, 62, 88
3199.3955, 33, 32, 62, 88, 33, 32, 62, 88
3199.4749, 33, 32, 62, 88, 33, 32, 62, 88
3199.4806, 33, 32, 62, 88, 33, 32, 62, 88
3199.4914, 33, 32, 62, 33, 33, 32, 62, 88
3199.5000, 33, 91, 62, 33, 33, 32, 62, 88
3199.6853, 33, 91, 62, 33, 33, 32, 62, 33
3199.7236, 33, 91, 62, 33, 33, 91, 62, 33
3199.9705, 33, 91, 62, 33, 33, 91, 62, 33
3200.0414, 33, 91, 62, 33, 33, 91, 62, 33
3200.1141, 33, 91, 62, 33, 33, 91, 9, 33
3200.3211, 33, 91, 9, 33, 33, 91, 9, 33
3200.4136, 33, 91, 9, 33, 11, 91, 9, 33
3200.4622, 33, 91, 9, 33, 11, 91, 9, 33
3200.4924, 33, 91, 9, 28, 11, 91, 9, 33
3200.5373, 11, 91, 9, 28, 11, 91, 9, 33
3200.5614, 11, 91, 9, 28, 11, 91, 9, 28
3200.6115, 11, 91, 9, 28, 11, 91, 9, 28
3200.6383, 11, 56, 9, 28, 11, 91, 9, 28
3200.7269, 11, 56, 9, 28, 11, 56, 9, 28
3200.9801, 11, 56, 9, 28, 11, 56, 9, 28
3201.0021, 11, 56, 9, 28, 11, 56, 9, 28
3201.1332, 11, 56, 9, 28, 11, 56, 77, 28
3201.2640, 11, 56, 77, 28, 11, 56, 77, 28
3201.2807, 11, 56, 77, 28, 50, 56, 77, 28
3201.3267, 50, 56, 77, 28, 50, 56, 77, 28
3201.4462, 50, 56, 77, 28, 50, 56, 77, 28
3201.4553, 50, 56, 77, 2, 50, 56, 77, 28
3201.5421, 50, 56, 77, 2, 50, 56, 77, 28
3201.6983, 50, 56, 77, 2, 50, 56, 77, 2
3201.7277, 50, 25, 77, 2, 50, 56, 77, 2
3201.7510, 50, 25, 77, 2, 50, 25, 77, 2
3202.1037, 50, 25, 77, 2, 50, 25, 77, 2
3202.1679, 50, 25, 77, 2, 50, 25, 77, 2
3202.2129, 50, 25, 77, 2, 50, 25, 40, 2
3202.2590, 50, 25, 77, 2, 78, 25, 40, 2
3202.3706, 50, 25, 40, 2, 78, 25, 40, 2
3202.4009, 78, 25, 40, 2, 78, 25, 40, 2
3202.4773, 78, 25, 40, 2, 78, 25, 40, 2
3202.4877, 78, 25, 40, 49, 78, 25, 40, 2
3202.5082, 78, 25, 40, 49, 78, 25, 40, 2
3202.5403, 78, 59, 40, 49, 78, 25, 40, 2
3202.6821, 78, 59, 40, 49, 78, 25, 40, 49
3202.7074, 78, 59, 40, 49, 78, 59, 40, 49
3202.9483, 78, 59, 40, 49, 78, 59, 40, 49
3202.9890, 78, 59, 40, 49, 78, 59, 40, 49
3203.0109, 78, 59, 40, 49, 18, 59, 40, 49
3203.0981, 18, 59, 40, 49, 18, 59, 40, 49
3203.1646, 18, 59, 40, 49, 18, 59, 69, 49
3203.1742, 18, 59, 40, 49, 18, 59, 69, 49
3203.1827, 18, 86, 40, 49, 18, 59, 69, 49
3203.2620, 18, 86, 40, 49, 18, 86, 69, 49
3203.3288, 18, 86, 69, 49, 18, 86, 69, 49
3203.3963, 18, 86, 69, 49, 18, 86, 69, 49
3203.4200, 18, 86, 69, 32, 18, 86, 69, 49
3203.5559, 18, 86, 69, 32, 18, 86, 69, 32
3203.8393, 18, 86, 69, 32, 18, 86, 69, 32
3203.8928, 18, 86, 69, 32, 18, 86, 56, 32
3203.9126, 18, 86, 69, 32, 18, 86, 56, 32
3204.0460, 18, 86, 56, 32, 18, 86, 56, 32
3204.0839, 18, 86, 56, 32, 62, 86, 56, 32
3204.1652, 62, 86, 56, 32, 62, 86, 56, 32
3204.1770, 62, 86, 56, 32, 62, 86, 56, 32
3204.1853, 62, 86, 56, 52, 62, 86, 56, 32
3204.3186, 62, 86, 56, 52, 62, 86, 56, 52
3204.3307, 62, 86, 56, 52, 62, 86, 56, 52
3204.3655, 62, 65, 56, 52, 62, 86, 56, 52
3204.4071, 62, 65, 56, 52, 62, 65, 56, 52
3204.6817, 62, 65, 56, 52, 62, 65, 56, 52
3204.7029, 62, 65, 56, 52, 62, 65, 56, 52
3204.7417, 62, 65, 56, 52, 51, 65, 56, 52
3204.8429, 51, 65, 56, 52, 51, 65, 56, 52
3204.9058, 51, 65, 56, 52, 51, 65, 56, 52
